date,sid,name,open,high,low,close,amplitude,amplitude_ratio,capacity,transaction,turnover,foreign_dealers_buy,foreign_dealers_sell,foreign_dealers_total,investment_trust_buy,investment_trust_sell,investment_trust_total,dealer_buy,dealer_sell,dealer_total,institutional_investors_total
20200102,0050,元大台灣50,97.05,98.00,97.05,97.65,+0.70,0.72,4882015,2421,476649683,41000,1878000,-1837000,291000,0,291000,830000,1549000,-719000,-2265000
20200102,0051,元大中型100,35.19,35.48,35.19,35.45,+0.29,0.82,15300,14,542158,0,0,0,0,0,0,10000,0,10000,10000
20200102,0052,富邦科技,72.30,73.45,72.30,73.30,+1.10,1.52,139747,49,10235681,5000,2000,3000,0,0,0,102000,108000,-6000,-3000
20200102,0053,元大電子,42.60,42.71,42.50,42.70,+0.53,1.26,19000,13,808800,0,0,0,0,0,0,12000,1000,11000,11000
20200102,0054,元大台商50,24.78,24.78,24.70,24.75,+0.18,0.73,11000,4,272030,0,0,0,0,0,0,11000,2000,9000,9000
20200102,0055,元大MSCI金融,19.00,19.03,19.00,19.02,+0.02,0.11,37153,21,706182,0,0,0,0,0,0,0,0,0,0
20200102,0056,元大高股息,29.00,29.12,28.99,29.09,+0.12,0.41,12542463,3774,364772213,11000,30000,-19000,0,0,0,6382000,35000,6347000,6328000
20200102,0057,富邦摩台,61.95,62.10,61.95,62.10,+0.55,0.89,23000,5,1427850,0,0,0,0,0,0,20000,23000,-3000,-3000
20200102,0061,元大寶滬深,18.46,18.83,18.44,18.77,+0.44,2.4,2486544,752,46508549,645000,0,645000,0,0,0,242000,135000,107000,752000
20200102,006203,元大MSCI台灣,45.34,45.34,45.34,45.34,-0.06,-0.13,1000,1,45340,0,0,0,0,0,0,1000,0,1000,1000
20200102,006204,永豐臺灣加權,60.05,60.05,60.05,60.05,+0.10,0.17,42000,3,2522100,0,0,0,0,0,0,42000,40000,2000,2000
20200102,006205,富邦上証,31.86,32.29,31.86,32.13,+0.54,1.71,2956640,838,94953850,2000,0,2000,0,0,0,2310000,779000,1531000,1533000
20200102,006206,元大上證50,33.57,33.96,33.57,33.81,+0.51,1.53,396944,207,13425299,20000,0,20000,0,0,0,216000,51000,165000,185000
20200102,006207,FH滬深,24.34,24.77,24.34,24.67,+0.43,1.77,1469187,227,36165541,474000,1000,473000,0,0,0,717000,983000,-266000,207000
20200102,006208,富邦台50,53.75,54.15,53.70,54.10,+0.50,0.93,651303,264,35164805,0,0,0,0,0,0,467000,535000,-68000,-68000
20200102,00625K,富邦上証+R,7.37,7.49,7.37,7.49,+0.12,1.63,56000,4,418720,0,0,0,0,0,0,56000,50000,6000,6000
20200102,00631L,元大台灣50正2,53.85,54.55,53.65,54.40,+0.85,1.59,1187205,378,64331571,0,1000,-1000,0,0,0,690000,395000,295000,294000
20200102,00632R,元大台灣50反1,9.95,9.99,9.90,9.93,-0.06,-0.6,38549380,3088,383070047,16000,400000,-384000,0,0,0,10780000,15523000,-4743000,-5127000
20200102,00633L,富邦上証正2,50.50,51.60,50.45,51.10,+1.54,3.11,29613800,5500,1514003350,8912000,1345000,7567000,0,0,0,7619000,4558000,3061000,10628000
20200102,00634R,富邦上証反1,5.65,5.65,5.59,5.60,-0.10,-1.75,1758000,244,9861100,36000,25000,11000,0,0,0,368000,854000,-486000,-475000
20200102,00635U,元大S&P黃金,21.78,21.82,21.76,21.77,-0.07,-0.32,577000,288,12569920,0,0,0,0,0,0,15000,175000,-160000,-160000
20200102,00636,國泰中國A50,22.21,22.53,22.21,22.42,+0.39,1.77,3697191,1138,82865912,548000,0,548000,0,0,0,2126000,609000,1517000,2065000
20200102,00636K,國泰中國A50+U,7.48,7.48,7.48,7.48,+0.11,1.49,100,1,748,0,0,0,0,0,0,100,100,0,0
20200102,00637L,元大滬深300正2,19.40,19.87,19.40,19.65,+0.57,2.99,195969707,20671,3850480342,22751000,7386000,15365000,0,0,0,60715000,16476000,44239000,59604000
20200102,00638R,元大滬深300反1,11.35,11.35,11.21,11.29,-0.16,-1.4,2349000,392,26513010,0,449000,-449000,0,0,0,262000,1394000,-1132000,-1581000
20200102,00639,富邦深100,11.25,11.49,11.25,11.46,+0.30,2.69,3901235,728,44482957,1709000,0,1709000,0,0,0,1318000,1207000,111000,1820000
20200102,00640L,富邦日本正2,22.52,22.64,22.48,22.63,+0.19,0.85,418000,43,9431710,1000,0,1000,0,0,0,337000,313000,24000,25000
20200102,00641R,富邦日本反1,13.57,13.61,13.50,13.61,-0.06,-0.44,179000,26,2421940,5000,1000,4000,0,0,0,114000,102000,12000,16000
20200102,00642U,元大S&P石油,17.91,17.91,17.83,17.83,-0.11,-0.61,789263,290,14094331,0,47000,-47000,0,0,0,338000,52000,286000,239000
20200102,00643,群益深証中小,12.93,13.32,12.93,13.30,+0.46,3.58,2359533,761,31051421,880000,0,880000,0,0,0,821000,332000,489000,1369000
20200102,00643K,群益深証中小+R,,,,,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
20200102,00645,富邦日本,22.04,22.06,22.00,22.04,+0.14,0.64,84765,18,1867994,0,0,0,0,0,0,82000,60000,22000,22000
20200102,00646,元大S&P500,29.69,29.69,29.55,29.64,+0.18,0.61,92220,63,2730349,0,0,0,0,0,0,20000,50000,-30000,-30000
20200102,00647L,元大S&P500正2,42.32,42.42,42.32,42.39,+0.36,0.86,7000,7,296550,0,0,0,0,0,0,1000,2000,-1000,-1000
20200102,00648R,元大S&P500反1,10.97,10.97,10.94,10.96,-0.05,-0.45,1063000,122,11648430,0,0,0,0,0,0,712000,152000,560000,560000
20200102,00650L,FH香港正2,31.15,31.57,30.70,31.30,+0.45,1.46,849000,229,26477380,0,0,0,0,0,0,558000,638000,-80000,-80000
20200102,00651R,FH香港反1,7.95,7.98,7.89,7.93,-0.06,-0.75,643000,72,5085620,0,94000,-94000,0,0,0,573000,232000,341000,247000
20200102,00652,富邦印度,23.91,24.08,23.82,24.08,+0.06,0.25,171429,49,4107609,72000,0,72000,0,0,0,2000,135000,-133000,-61000
20200102,00653L,富邦印度正2,30.50,30.50,30.10,30.38,+0.07,0.23,199000,83,6002130,40000,0,40000,0,0,0,0,122000,-122000,-82000
20200102,00654R,富邦印度反1,12.95,12.95,12.95,12.95,-0.12,-0.92,5000,1,64750,0,0,0,0,0,0,5000,0,5000,5000
20200102,00655L,國泰中國A50正2,36.85,37.69,36.85,37.23,+1.06,2.93,15091000,3204,563139060,682000,0,682000,0,0,0,10529000,2396000,8133000,8815000
20200102,00656R,國泰中國A50反1,10.32,10.32,10.21,10.27,-0.16,-1.53,650000,108,6676620,0,287000,-287000,0,0,0,164000,163000,1000,-286000
20200102,00657,國泰日經225,29.40,29.40,29.28,29.28,+0.31,1.07,101000,3,2969280,0,0,0,0,0,0,101000,100000,1000,1000
20200102,00657K,國泰日經225+U,9.79,9.79,9.79,9.79,+0.08,0.82,100,1,979,0,0,0,0,0,0,100,100,0,0
20200102,00658L,國泰日本正2,38.70,38.96,38.70,38.93,+0.65,1.7,7000,6,271650,0,0,0,0,0,0,7000,0,7000,7000
20200102,00659R,國泰日本反1,10.97,10.97,10.90,10.93,-0.12,-1.09,162000,15,1770770,0,0,0,0,0,0,155000,1000,154000,154000
20200102,00660,元大歐洲50,26.57,26.57,26.57,26.57,+0.15,0.57,1363,3,36142,0,0,0,0,0,0,1000,0,1000,1000
20200102,00661,元大日經225,29.85,29.90,29.85,29.90,+0.18,0.61,2000,2,59750,0,0,0,0,0,0,2000,0,2000,2000
20200102,00662,富邦NASDAQ,33.66,33.83,33.66,33.81,+0.20,0.6,157512,26,5326201,3000,0,3000,0,0,0,140000,130000,10000,13000
20200102,00663L,國泰臺灣加權正2,47.80,48.50,47.80,48.48,+0.68,1.42,12000,6,578000,0,0,0,0,0,0,7000,4000,3000,3000
20200102,00664R,國泰臺灣加權反1,11.35,11.36,11.28,11.29,-0.09,-0.79,1755000,150,19859980,1000,0,1000,0,0,0,568000,1022000,-454000,-453000
20200102,00665L,富邦恒生國企正2,28.88,28.88,28.04,28.60,+0.46,1.63,249000,86,7137900,11000,2000,9000,0,0,0,182000,120000,62000,71000
20200102,00666R,富邦恒生國企反1,12.40,12.40,12.37,12.40,-0.10,-0.8,85000,6,1051520,0,0,0,0,0,0,82000,83000,-1000,-1000
20200102,00668,國泰美國道瓊,30.86,30.93,30.84,30.91,+0.28,0.91,10050,9,310460,0,0,0,0,0,0,5000,5000,0,0
20200102,00668K,國泰美國道瓊+U,10.30,10.30,10.30,10.30,+0.07,0.68,100,1,1030,0,0,0,0,0,0,100,100,0,0
20200102,00669R,國泰美國道瓊反1,11.38,11.40,11.37,11.39,-0.04,-0.35,958000,106,10904780,0,0,0,0,0,0,670000,370000,300000,300000
20200102,00670L,富邦NASDAQ正2,43.66,43.81,43.58,43.78,+0.35,0.81,316000,49,13824770,0,0,0,0,0,0,28000,281000,-253000,-253000
20200102,00671R,富邦NASDAQ反1,10.87,10.87,10.83,10.85,-0.07,-0.64,741000,45,8034940,0,0,0,0,0,0,514000,13000,501000,501000
20200102,00672L,元大S&P原油正2,17.16,17.19,17.08,17.09,-0.19,-1.1,18264935,3455,312706490,6000,5489000,-5483000,0,0,0,2730000,4079000,-1349000,-6832000
20200102,00673R,元大S&P原油反1,13.20,13.23,13.18,13.23,+0.07,0.53,6530000,923,86249060,381000,0,381000,0,0,0,1063000,1987000,-924000,-543000
20200102,00674R,元大S&P黃金反1,16.52,16.53,16.50,16.51,+0.01,0.06,37000,13,611090,0,0,0,0,0,0,1000,21000,-20000,-20000
