date,sid,name,open,high,low,close,amplitude,amplitude_ratio,capacity,transaction,turnover,foreign_dealers_buy,foreign_dealers_sell,foreign_dealers_total,investment_trust_buy,investment_trust_sell,investment_trust_total,dealer_buy,dealer_sell,dealer_total,institutional_investors_total
20200515,0050,元大台灣50,84.05,84.25,83.05,83.85,+0.55,0.66,6190781,3135,518392098,55095,408000,-352905,0,0,0,2727000,1358000,1369000,1016095
20200515,0051,元大中型100,33.59,33.71,33.23,33.45,+0.22,0.66,52001,13,1736943,0,0,0,0,0,0,45000,7000,38000,38000
20200515,0052,富邦科技,63.50,63.60,63.00,63.50,+0.50,0.79,125000,20,7944700,0,0,0,0,0,0,107000,107000,0,0
20200515,0053,元大電子,38.76,38.76,38.46,38.60,+0.15,0.39,8000,7,308340,0,0,0,0,0,0,3000,4000,-1000,-1000
20200515,0054,元大台商50,22.89,22.89,22.43,22.43,-0.24,-1.06,7200,6,163540,0,0,0,0,0,0,3000,6000,-3000,-3000
20200515,0055,元大MSCI金融,17.07,17.07,16.77,16.87,-0.04,-0.24,160052,118,2697762,0,0,0,0,0,0,140000,43000,97000,97000
20200515,0056,元大高股息,27.60,27.69,27.23,27.43,-0.05,-0.18,13064863,6095,358727897,73000,60000,13000,0,0,0,2960000,1828000,1132000,1145000
20200515,0057,富邦摩台,55.45,55.45,55.20,55.30,+0.20,0.36,22000,4,1216650,0,0,0,0,0,0,21000,21000,0,0
20200515,0061,元大寶滬深,17.36,17.49,17.30,17.43,+0.04,0.23,375000,142,6521530,8000,10000,-2000,0,0,0,228000,80000,148000,146000
20200515,006203,元大MSCI台灣,39.25,39.30,39.25,39.30,0.00,0.00,2000,2,78550,0,0,0,0,0,0,1000,1000,0,0
20200515,006204,永豐臺灣加權,53.75,53.85,53.65,53.85,+0.10,0.19,71000,5,3813250,0,0,0,0,0,0,71000,70000,1000,1000
