date,sid,name,open,high,low,close,amplitude,amplitude_ratio,capacity,transaction,turnover,foreign_dealers_buy,foreign_dealers_sell,foreign_dealers_total,investment_trust_buy,investment_trust_sell,investment_trust_total,dealer_buy,dealer_sell,dealer_total,institutional_investors_total
20200327,0050,元大台灣50,78.30,78.70,76.45,76.60,-0.60,-0.78,21953901,12164,1706695527,769108,1868000,-1098892,92000,0,92000,4696000,4902000,-206000,-1212892
20200327,0051,元大中型100,28.40,29.00,28.30,28.41,+0.47,1.68,50100,39,1433959,0,0,0,0,0,0,25000,5000,20000,20000
20200327,0052,富邦科技,61.00,61.80,59.00,59.60,-0.40,-0.67,302141,194,18245001,3000,2000,1000,110000,0,110000,117000,250000,-133000,-22000
20200327,0053,元大電子,35.49,35.49,34.80,34.80,-0.05,-0.14,21000,19,738180,0,0,0,0,0,0,13000,9000,4000,4000
20200327,0054,元大台商50,19.74,20.20,19.74,19.75,+0.03,0.15,20000,17,399350,0,0,0,0,0,0,5000,16000,-11000,-11000
20200327,0055,元大MSCI金融,15.50,15.75,15.50,15.65,+0.26,1.69,110000,57,1718870,1000,1000,0,0,0,0,59000,3000,56000,56000
20200327,0056,元大高股息,24.73,24.86,24.31,24.35,+0.09,0.37,46776958,19572,1153124887,140100,82000,58100,130000,0,130000,11229000,5281000,5948000,6136100
20200327,0057,富邦摩台,51.30,51.30,50.20,50.25,+0.05,0.1,27000,7,1359750,3000,0,3000,0,0,0,20000,27000,-7000,-4000
20200327,0061,元大寶滬深,17.18,17.20,16.76,16.76,+0.02,0.12,569793,218,9629919,14000,16000,-2000,0,0,0,217000,52000,165000,163000
20200327,006203,元大MSCI台灣,36.45,36.65,35.90,35.90,-0.04,-0.11,12000,12,436130,0,2000,-2000,0,0,0,5000,4000,1000,-1000
20200327,006204,永豐臺灣加權,48.23,48.23,47.87,47.87,-0.57,-1.18,2000,2,96100,0,0,0,0,0,0,2000,0,2000,2000
20200327,006205,富邦上証,28.26,28.46,28.16,28.24,+0.13,0.46,1933105,318,54719472,15000,19000,-4000,0,0,0,1394000,917000,477000,473000
20200327,006206,元大上證50,29.25,29.53,29.25,29.25,+0.03,0.1,162948,83,4784724,12000,12000,0,0,0,0,72000,5000,67000,67000
20200327,006207,FH滬深,22.08,22.08,21.78,21.88,+0.13,0.6,155814,38,3408104,8000,15000,-7000,0,0,0,123000,29000,94000,87000
20200327,006208,富邦台50,44.93,45.20,43.85,43.90,-0.31,-0.7,1605231,644,71377734,3000,4000,-1000,0,0,0,737000,1203000,-466000,-467000
20200327,00625K,富邦上証+R,6.79,6.79,6.79,6.79,+0.18,2.72,50000,2,339500,0,0,0,0,0,0,50000,50000,0,0
20200327,00631L,元大台灣50正2,35.85,35.90,33.88,33.99,-0.31,-0.9,26770556,6720,939431134,525000,525000,0,0,0,0,8232000,9557000,-1325000,-1325000
20200327,00632R,元大台灣50反1,11.64,11.95,11.59,11.93,+0.06,0.51,269812001,31587,3168970026,4740000,5507000,-767000,0,0,0,29147000,141212000,-112065000,-112832000
20200327,00633L,富邦上証正2,37.98,38.50,37.12,37.15,-0.09,-0.24,27652000,4340,1039966620,3259000,7954000,-4695000,0,0,0,7451000,4999000,2452000,-2243000
20200327,00634R,富邦上証反1,6.11,6.17,6.09,6.14,-0.03,-0.49,6373000,523,39059560,479000,40000,439000,0,0,0,1201000,489000,712000,1151000
20200327,00635U,元大S&P黃金,23.35,23.38,23.31,23.35,+0.28,1.21,2401410,740,56074002,106000,2000,104000,0,0,0,876000,130000,746000,850000
20200327,00636,國泰中國A50,19.60,19.70,19.42,19.43,+0.01,0.05,1011577,310,19732507,24000,222000,-198000,0,0,0,336000,60064,275936,77936
20200327,00636K,國泰中國A50+U,6.40,6.40,6.40,6.40,+0.07,1.11,100,1,640,0,0,0,0,0,0,100,100,0,0
20200327,00637L,元大滬深300正2,14.65,14.68,14.27,14.28,-0.03,-0.21,151313600,13468,2185247980,12825000,21862000,-9037000,0,0,0,39273000,49990000,-10717000,-19754000
20200327,00638R,元大滬深300反1,12.39,12.49,12.34,12.46,-0.06,-0.48,4122000,675,51098880,605000,18000,587000,0,0,0,1282000,1240000,42000,629000
20200327,00639,富邦深100,10.80,10.80,10.61,10.61,-0.03,-0.28,2223740,264,23756081,375000,307000,68000,0,0,0,1201000,933000,268000,336000
20200327,00640L,富邦日本正2,15.18,15.43,14.92,15.32,+0.61,4.15,2108150,451,31989782,0,3000,-3000,0,0,0,1720000,74000,1646000,1643000
20200327,00641R,富邦日本反1,15.79,16.04,15.72,15.86,-0.30,-1.86,3660000,951,58039690,14000,13000,1000,0,0,0,575000,1810000,-1235000,-1234000
20200327,00642U,元大S&P石油,10.24,10.24,10.10,10.17,-0.16,-1.55,20479766,6021,207667697,10000,2007000,-1997000,0,0,0,600000,1592000,-992000,-2989000
20200327,00643,群益深証中小,12.94,13.09,12.78,12.85,-0.04,-0.31,572271,218,7384589,31000,31000,0,0,0,0,68000,66000,2000,2000
20200327,00643K,群益深証中小+R,,,,,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
20200327,00645,富邦日本,18.40,18.62,18.20,18.45,+0.36,1.99,142000,43,2623050,0,0,0,0,0,0,134000,90000,44000,44000
20200327,00646,元大S&P500,23.79,24.05,23.57,23.57,+0.86,3.79,3478808,1251,82950437,147000,437000,-290000,0,0,0,1903000,61000,1842000,1552000
20200327,00647L,元大S&P500正2,25.70,25.70,24.80,24.87,+1.85,8.04,7101030,1356,179615746,104000,104000,0,0,0,0,4603000,557000,4046000,4046000
20200327,00648R,元大S&P500反1,12.99,13.55,12.94,13.42,-0.36,-2.61,19523240,1895,256282912,23000,210000,-187000,0,0,0,3471000,13250000,-9779000,-9966000
20200327,00650L,FH香港正2,21.20,21.40,20.50,20.50,-0.10,-0.49,275000,105,5755890,0,0,0,0,0,0,56000,149000,-93000,-93000
20200327,00651R,FH香港反1,9.21,9.38,9.21,9.38,+0.02,0.21,839000,111,7802320,0,0,0,0,0,0,141000,554000,-413000,-413000
20200327,00652,富邦印度,16.90,16.92,16.27,16.27,+0.27,1.69,566887,268,9435718,6000,1000,5000,0,0,0,89000,184000,-95000,-90000
20200327,00653L,富邦印度正2,15.10,15.22,14.22,14.22,+0.06,0.42,8000999,1991,118671645,19000,0,19000,0,0,0,1147000,3346000,-2199000,-2180000
20200327,00654R,富邦印度反1,16.98,17.60,16.56,17.60,-0.03,-0.17,1008000,355,17235190,0,0,0,0,0,0,188000,255000,-67000,-67000
