date,sid,name,open,high,low,close,amplitude,amplitude_ratio,capacity,transaction,turnover,foreign_dealers_buy,foreign_dealers_sell,foreign_dealers_total,investment_trust_buy,investment_trust_sell,investment_trust_total,dealer_buy,dealer_sell,dealer_total,institutional_investors_total
20200331,0050,元大台灣50,76.80,77.20,75.60,76.15,+0.30,0.4,9764000,5249,745847201,91000,493000,-402000,136000,0,136000,2141000,3168000,-1027000,-1293000
20200331,0051,元大中型100,28.55,28.65,28.37,28.42,+0.12,0.42,43000,25,1226190,0,0,0,0,0,0,19000,0,19000,19000
20200331,0052,富邦科技,60.25,60.25,58.40,58.40,+0.15,0.26,141000,28,8316250,0,0,0,0,0,0,102000,130000,-28000,-28000
20200331,0053,元大電子,34.57,34.57,34.22,34.22,+0.37,1.09,18000,18,618940,0,0,0,0,0,0,13000,4000,9000,9000
20200331,0054,元大台商50,19.76,19.76,19.68,19.69,+0.26,1.34,14000,9,275650,0,0,0,0,0,0,11000,4000,7000,7000
20200331,0055,元大MSCI金融,15.63,15.63,15.45,15.45,-0.14,-0.9,97002,58,1507931,0,0,0,0,0,0,2000,20000,-18000,-18000
20200331,0056,元大高股息,24.59,24.65,24.38,24.49,+0.17,0.7,20296378,9211,497589734,69000,70000,-1000,150000,0,150000,3007000,3772000,-765000,-616000
20200331,0057,富邦摩台,50.05,50.25,50.05,50.15,+0.75,1.52,25000,6,1253650,2000,0,2000,0,0,0,20000,25000,-5000,-3000
20200331,0061,元大寶滬深,16.69,16.76,16.53,16.53,-0.03,-0.18,264000,123,4392970,4000,54000,-50000,0,0,0,0,47000,-47000,-97000
20200331,006203,元大MSCI台灣,35.72,35.72,35.53,35.53,+0.26,0.74,2000,2,71250,0,1000,-1000,0,0,0,1000,1000,0,-1000
20200331,006204,永豐臺灣加權,48.00,48.00,48.00,48.00,+0.33,0.69,1000,1,48000,0,0,0,0,0,0,0,0,0,0
20200331,006205,富邦上証,28.05,28.11,27.80,27.94,+0.05,0.18,2279532,220,63735967,195000,0,195000,0,0,0,894000,1875000,-981000,-786000
20200331,006206,元大上證50,29.50,29.60,29.01,29.12,+0.12,0.41,90000,50,2631040,4000,10000,-6000,0,0,0,20000,19000,1000,-5000
20200331,006207,FH滬深,21.51,21.72,21.47,21.47,-0.03,-0.14,167000,28,3600050,24000,2000,22000,0,0,0,89000,122000,-33000,-11000
20200331,006208,富邦台50,44.00,44.10,43.36,43.54,+0.18,0.42,1065666,326,46595214,5000,6000,-1000,0,0,0,769000,909000,-140000,-141000
20200331,00625K,富邦上証+R,6.66,6.66,6.66,6.66,+0.13,1.99,50000,2,333000,0,0,0,0,0,0,50000,50000,0,0
20200331,00631L,元大台灣50正2,34.60,34.93,33.35,33.94,+0.24,0.71,18344700,5396,626923828,586000,591000,-5000,0,0,0,6089000,4189000,1900000,1895000
20200331,00632R,元大台灣50反1,11.78,12.03,11.75,11.93,-0.03,-0.25,160713735,19306,1911893036,1247000,3491000,-2244000,0,0,0,16170000,79175000,-63005000,-65249000
20200331,00633L,富邦上証正2,37.50,37.76,36.68,36.99,+0.12,0.33,14741000,2993,549231250,2254000,525000,1729000,0,0,0,4032000,6166000,-2134000,-405000
20200331,00634R,富邦上証反1,6.14,6.22,6.12,6.20,0.00,0.00,2723000,248,16778470,159000,5000,154000,0,0,0,203000,1626000,-1423000,-1269000
20200331,00635U,元大S&P黃金,23.22,23.27,23.19,23.23,-0.04,-0.17,1289721,379,29944267,0,0,0,0,0,0,486000,290000,196000,196000
20200331,00636,國泰中國A50,19.25,19.42,19.21,19.28,+0.10,0.52,1300003,222,25117008,114000,5000,109000,0,0,0,801000,896000,-95000,14000
20200331,00636K,國泰中國A50+U,6.36,6.36,6.36,6.36,+0.02,0.32,100,1,636,0,0,0,0,0,0,100,100,0,0
20200331,00637L,元大滬深300正2,14.40,14.52,14.10,14.22,+0.04,0.28,91501600,8273,1310785161,3127000,862000,2265000,0,0,0,25302000,43002000,-17700000,-15435000
20200331,00638R,元大滬深300反1,12.38,12.57,12.37,12.51,-0.01,-0.08,1365000,361,16987550,123000,2000,121000,0,0,0,496000,399000,97000,218000
20200331,00639,富邦深100,10.52,10.54,10.44,10.47,+0.08,0.77,1581823,154,16586674,404000,46000,358000,0,0,0,819000,1347000,-528000,-170000
20200331,00640L,富邦日本正2,15.54,15.80,14.94,15.29,+0.04,0.26,1581000,318,24338260,0,2000,-2000,0,0,0,933000,793000,140000,138000
20200331,00641R,富邦日本反1,15.63,15.91,15.40,15.75,+0.03,0.19,2433000,593,37932040,38000,18000,20000,0,0,0,870000,555000,315000,335000
20200331,00642U,元大S&P石油,9.85,10.18,9.85,10.08,+0.29,2.96,23997761,6469,240844128,21000,2897000,-2876000,0,0,0,753000,1247000,-494000,-3370000
20200331,00643,群益深証中小,12.58,12.62,12.47,12.53,+0.11,0.89,1199717,222,15042408,582000,47000,535000,0,0,0,213000,191000,22000,557000
20200331,00643K,群益深証中小+R,,,,,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
20200331,00645,富邦日本,18.65,18.85,18.25,18.54,+0.19,1.04,583416,54,10795742,0,0,0,0,0,0,566000,143000,423000,423000
20200331,00646,元大S&P500,24.18,24.30,23.99,24.09,+0.51,2.16,4850418,1294,117289555,288000,7000,281000,0,0,0,3762000,134000,3628000,3909000
20200331,00647L,元大S&P500正2,26.07,26.36,25.67,25.93,+1.13,4.56,4324000,801,112799900,63000,45000,18000,0,0,0,2503000,702000,1801000,1819000
20200331,00648R,元大S&P500反1,12.81,12.91,12.71,12.84,-0.34,-2.58,10628000,1986,136037830,10000,5000,5000,0,0,0,39000,9087000,-9048000,-9043000
20200331,00650L,FH香港正2,20.79,20.86,20.21,20.42,-0.07,-0.34,235000,68,4838250,0,15000,-15000,0,0,0,111000,143000,-32000,-47000
20200331,00651R,FH香港反1,9.37,9.39,9.10,9.37,+0.01,0.11,712000,97,6577560,171000,34000,137000,0,0,0,454000,112000,342000,479000
20200331,00652,富邦印度,16.10,16.10,15.72,16.04,-0.07,-0.43,332748,161,5294698,0,0,0,0,0,0,17000,217000,-200000,-200000
20200331,00653L,富邦印度正2,13.80,14.09,13.56,13.66,-0.37,-2.64,8361000,2115,115043830,1000,0,1000,0,0,0,206000,4692000,-4486000,-4485000
20200331,00654R,富邦印度反1,17.99,18.18,17.90,18.00,0.00,0.00,461000,149,8302430,0,0,0,0,0,0,208000,45000,163000,163000
20200331,00655L,國泰中國A50正2,27.09,27.28,26.50,26.75,+0.17,0.64,8957000,1378,240990540,1334000,138000,1196000,0,0,0,3814000,4679000,-865000,331000
20200331,00656R,國泰中國A50反1,11.26,11.40,11.24,11.35,-0.02,-0.18,330000,103,3731990,0,44000,-44000,0,0,0,96000,154000,-58000,-102000
20200331,00657,國泰日經225,23.95,23.95,23.82,23.82,+0.41,1.75,102000,4,2431770,0,0,0,0,0,0,102000,100000,2000,2000
20200331,00657K,國泰日經225+U,7.85,7.85,7.85,7.85,+0.22,2.88,100,1,785,0,0,0,0,0,0,100,100,0,0
20200331,00660,元大歐洲50,20.04,20.08,19.95,19.95,+0.22,1.12,33000,21,661450,0,0,0,0,0,0,7000,11000,-4000,-4000
20200331,00661,元大日經225,,,,,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
20200331,00662,富邦NASDAQ,30.57,30.90,30.52,30.62,+0.91,3.06,641316,119,19669162,4000,4000,0,0,0,0,541000,153000,388000,388000
20200331,00663L,國泰臺灣加權正2,30.70,30.86,29.57,30.10,+0.32,1.07,602000,155,18137800,0,0,0,0,0,0,383000,208000,175000,175000
20200331,00664R,國泰臺灣加權反1,13.43,13.68,13.36,13.57,-0.05,-0.37,5423000,833,73360590,0,0,0,0,0,0,1299000,2995000,-1696000,-1696000
20200331,00665L,富邦恒生國企正2,19.85,20.02,19.40,19.59,-0.11,-0.56,57000,21,1126280,1000,30000,-29000,0,0,0,10000,9000,1000,-28000
20200331,00666R,富邦恒生國企反1,14.19,14.41,14.19,14.41,-0.21,-1.44,114000,6,1633230,32000,0,32000,0,0,0,82000,70000,12000,44000
20200331,00668,國泰美國道瓊,24.35,24.53,24.17,24.32,+0.39,1.63,946000,203,23024520,132000,0,132000,0,0,0,616000,94000,522000,654000
20200331,00668K,國泰美國道瓊+U,8.06,8.06,8.06,8.06,+0.35,4.54,100,1,806,0,0,0,0,0,0,100,100,0,0
20200331,00669R,國泰美國道瓊反1,13.73,13.89,13.62,13.80,-0.35,-2.47,25898400,4183,355857280,35000,35000,0,0,0,0,1235000,17722000,-16487000,-16487000
20200331,00670L,富邦NASDAQ正2,32.68,33.19,32.25,32.57,+1.83,5.95,4798000,1324,157358770,44000,44000,0,0,0,0,3040000,525000,2515000,2515000
20200331,00671R,富邦NASDAQ反1,11.35,11.44,11.25,11.36,-0.35,-2.99,14519000,2398,164523660,0,1000,-1000,0,0,0,115000,13189000,-13074000,-13075000
20200331,00672L,元大S&P原油正2,2.67,2.97,2.67,2.90,+0.35,13.73,115661755,14679,328549891,37000,29000,8000,0,0,0,250000,3621000,-3371000,-3363000
20200331,00673R,元大S&P原油反1,31.19,31.19,29.65,30.37,-0.92,-2.94,10357040,1619,314980914,3157000,228000,2929000,0,0,0,3513000,5579000,-2066000,863000
20200331,00674R,元大S&P黃金反1,15.03,15.08,15.01,15.01,-0.06,-0.4,157000,65,2360070,0,0,0,0,0,0,39000,14000,25000,25000
20200331,00675L,富邦臺灣加權正2,13.42,13.53,12.96,13.18,+0.11,0.84,1420000,550,18797930,0,0,0,0,0,0,484000,473000,11000,11000
20200331,00676R,富邦臺灣加權反1,7.22,7.38,7.21,7.33,-0.01,-0.14,4889000,744,35660260,0,0,0,0,0,0,890000,2128000,-1238000,-1238000
