date,sid,name,open,high,low,close,amplitude,amplitude_ratio,capacity,transaction,turnover,foreign_dealers_buy,foreign_dealers_sell,foreign_dealers_total,investment_trust_buy,investment_trust_sell,investment_trust_total,dealer_buy,dealer_sell,dealer_total,institutional_investors_total
20200319,0050,元大台灣50,71.00,71.00,67.25,68.55,-4.25,-5.84,68038340,27999,4709268810,436127,27576000,-27139873,54000,1823000,-1769000,18404000,17574000,830000,-28078873
20200319,0051,元大中型100,26.67,26.67,24.53,24.78,-1.97,-7.36,87759,68,2206761,0,0,0,0,0,0,4000,53000,-49000,-49000
20200319,0052,富邦科技,55.20,55.20,51.30,52.25,-3.10,-5.6,189546,87,9941521,6000,4000,2000,0,0,0,129000,122000,7000,9000
20200319,0053,元大電子,31.53,31.53,30.53,30.80,-1.89,-5.78,247010,24,7661688,0,0,0,0,0,0,237000,204000,33000,33000
20200319,0054,元大台商50,18.20,18.20,17.43,17.51,-1.13,-6.06,22000,14,388200,0,0,0,0,0,0,18000,4000,14000,14000
20200319,0055,元大MSCI金融,14.50,14.50,14.00,14.00,-1.10,-7.28,199150,110,2823830,1000,0,1000,0,0,0,10000,92000,-82000,-81000
20200319,0056,元大高股息,22.88,22.88,21.45,21.85,-1.44,-6.18,137455783,58603,3038195108,65045,38000,27045,0,0,0,3777000,98717000,-94940000,-94912955
20200319,0057,富邦摩台,46.95,46.95,43.96,44.63,-3.72,-7.69,132000,20,5868390,0,0,0,0,0,0,128000,128000,0,0
20200319,0061,元大寶滬深,16.55,17.47,15.98,16.03,-1.90,-10.6,1227653,542,20010893,13000,96000,-83000,0,0,0,143000,216000,-73000,-156000
20200319,006203,元大MSCI台灣,34.20,34.20,31.80,31.80,-2.72,-7.88,8000,8,260580,2000,0,2000,0,0,0,1000,4000,-3000,-1000
20200319,006204,永豐臺灣加權,44.79,44.79,42.30,43.12,-3.51,-7.53,24000,18,1044160,0,0,0,0,0,0,9000,11000,-2000,-2000
20200319,006205,富邦上証,27.75,27.75,26.26,26.75,-1.47,-5.21,3730004,1652,99909552,1287000,189000,1098000,0,200000,-200000,1129993,809000,320993,1218993
