date,sid,name,open,high,low,close,amplitude,amplitude_ratio,capacity,transaction,turnover,foreign_dealers_buy,foreign_dealers_sell,foreign_dealers_total,investment_trust_buy,investment_trust_sell,investment_trust_total,dealer_buy,dealer_sell,dealer_total,institutional_investors_total
20200525,0050,元大台灣50,83.15,83.50,82.15,83.50,+0.55,0.66,5250544,3380,435011428,10000,808000,-798000,28000,0,28000,1850000,1505000,345000,-425000
20200525,0051,元大中型100,33.93,34.23,33.60,34.23,+0.30,0.88,29213,22,989260,0,0,0,0,0,0,19000,20000,-1000,-1000
20200525,0052,富邦科技,63.05,63.05,62.30,62.95,-0.15,-0.24,121519,31,7635866,1000,0,1000,0,0,0,110000,105000,5000,6000
20200525,0053,元大電子,38.11,38.26,37.86,38.26,+0.13,0.34,122169,26,4658211,0,0,0,0,0,0,18000,98000,-80000,-80000
20200525,0054,元大台商50,22.74,22.74,22.28,22.60,+0.10,0.44,45000,11,1013570,0,0,0,0,0,0,39000,39000,0,0
20200525,0055,元大MSCI金融,16.90,16.95,16.79,16.94,+0.04,0.24,28483,27,481438,0,0,0,0,0,0,6000,3000,3000,3000
20200525,0056,元大高股息,27.45,27.53,27.15,27.50,+0.05,0.18,14008489,8381,383335402,60100,64000,-3900,51000,0,51000,0,6675000,-6675000,-6627900
20200525,0057,富邦摩台,54.70,54.85,54.20,54.85,0.00,0.00,201020,10,10954757,0,0,0,0,0,0,200000,201000,-1000,-1000
20200525,0061,元大寶滬深,17.05,17.05,16.87,16.90,-0.19,-1.11,724171,237,12259107,117000,9000,108000,0,0,0,207000,181000,26000,134000
20200525,006203,元大MSCI台灣,39.17,39.17,38.94,39.14,+0.01,0.03,25000,7,978240,0,0,0,0,0,0,11000,24000,-13000,-13000
20200525,006204,永豐臺灣加權,53.90,53.95,53.90,53.95,-0.10,-0.19,23009,6,1241235,0,0,0,0,0,0,22000,22000,0,0
20200525,006205,富邦上証,28.44,28.45,28.15,28.30,-0.03,-0.11,1760970,323,49777532,18000,23000,-5000,0,0,0,1422000,1208000,214000,209000
20200525,006206,元大上證50,29.90,29.93,29.35,29.67,+0.03,0.1,481887,104,14252639,17000,13000,4000,0,0,0,397000,308000,89000,93000
20200525,006207,FH滬深,22.15,22.21,22.06,22.20,+0.05,0.23,41130,23,910938,0,3000,-3000,0,0,0,36000,26000,10000,7000
20200525,006208,富邦台50,47.56,47.70,47.15,47.68,+0.12,0.25,802439,323,38109105,5000,5000,0,0,0,0,446000,594000,-148000,-148000
20200525,00625K,富邦上証+R,6.78,6.78,6.78,6.78,-0.04,-0.59,50000,3,339000,0,0,0,0,0,0,50000,50000,0,0
20200525,00631L,元大台灣50正2,43.45,43.85,42.40,43.85,+0.83,1.93,9706200,2681,418745610,1526000,1148000,378000,0,0,0,4002000,1965000,2037000,2415000
20200525,00632R,元大台灣50反1,10.32,10.46,10.28,10.30,-0.09,-0.87,77927037,7539,807652789,1362000,13496000,-12134000,0,0,0,15359000,16116000,-757000,-12891000
20200525,00633L,富邦上証正2,40.10,40.34,39.48,40.25,+0.30,0.75,11101000,1770,444287710,1589000,1274000,315000,0,0,0,3761000,3542000,219000,534000
20200525,00634R,富邦上証反1,5.88,5.92,5.83,5.87,-0.01,-0.17,3619000,328,21244650,244000,85000,159000,0,0,0,1464000,914000,550000,709000
20200525,00635U,元大S&P黃金,24.54,24.56,24.51,24.54,+0.01,0.04,946697,335,23224470,1000,0,1000,0,0,0,306000,62000,244000,245000
20200525,00636,國泰中國A50,19.81,19.93,19.60,19.80,0.00,0.00,1145509,217,22636786,549000,250000,299000,0,0,0,236000,552000,-316000,-17000
20200525,00636K,國泰中國A50+U,6.54,6.54,6.54,6.54,-0.08,-1.21,100,1,654,0,0,0,0,0,0,100,100,0,0
20200525,00637L,元大滬深300正2,15.45,15.57,15.23,15.49,+0.04,0.26,54470402,5603,841310427,2491000,1811000,680000,0,0,0,19749000,20246000,-497000,183000
20200525,00638R,元大滬深300反1,11.85,11.92,11.78,11.81,-0.03,-0.25,1812000,425,21441480,125000,927000,-802000,0,0,0,315000,145000,170000,-632000
20200525,00639,富邦深100,10.90,11.02,10.90,10.96,-0.02,-0.18,1769330,209,19372190,5000,107000,-102000,0,0,0,1410000,1093000,317000,215000
20200525,00640L,富邦日本正2,16.88,16.95,16.77,16.94,+0.52,3.17,933008,175,15741264,0,13000,-13000,0,0,0,762000,532000,230000,217000
20200525,00641R,富邦日本反1,14.76,14.80,14.70,14.70,-0.29,-1.93,688000,130,10143420,13000,24000,-11000,0,0,0,408000,199000,209000,198000
20200525,00642U,元大S&P石油,9.40,9.40,9.29,9.32,-0.08,-0.85,23167868,6917,216245000,20000,4000,16000,0,0,0,152000,1094000,-942000,-926000
20200525,00643,群益深証中小,13.28,13.28,13.03,13.10,-0.02,-0.15,851296,289,11160977,306000,14000,292000,0,0,0,220000,168000,52000,344000
20200525,00643K,群益深証中小+R,,,,,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
20200525,00645,富邦日本,19.32,19.36,19.32,19.36,+0.27,1.41,78287,18,1513853,0,0,0,0,0,0,69000,61000,8000,8000
20200525,00646,元大S&P500,26.81,27.20,26.81,27.18,+0.48,1.8,1035834,371,28105524,168000,80000,88000,0,0,0,473000,27000,446000,534000
20200525,00647L,元大S&P500正2,32.52,32.80,32.50,32.74,+1.25,3.97,805000,292,26254740,19000,19000,0,0,0,0,587000,105000,482000,482000
20200525,00648R,元大S&P500反1,11.13,11.15,11.09,11.11,-0.20,-1.77,1972000,334,21918670,0,2000,-2000,0,0,0,412000,764000,-352000,-354000
20200525,00650L,FH香港正2,19.03,19.55,18.88,19.18,-0.25,-1.29,2674000,883,51142240,7000,7000,0,0,0,0,562000,1795000,-1233000,-1233000
20200525,00651R,FH香港反1,10.03,10.85,9.68,10.01,+0.50,5.26,13521000,2731,137056410,0,152000,-152000,0,0,0,334000,4353000,-4019000,-4171000
20200525,00652,富邦印度,16.60,16.76,16.60,16.75,+0.25,1.52,295589,134,4936104,0,10000,-10000,0,0,0,20000,119000,-99000,-109000
20200525,00653L,富邦印度正2,14.76,14.79,14.62,14.77,+0.36,2.5,7593029,1131,111847485,1136000,106000,1030000,0,0,0,2405000,923000,1482000,2512000
20200525,00654R,富邦印度反1,16.42,16.47,16.32,16.40,-0.14,-0.85,157000,43,2570000,0,38000,-38000,0,0,0,61000,27000,34000,-4000
20200525,00655L,國泰中國A50正2,29.18,29.29,28.63,29.14,+0.08,0.28,3909068,864,113471611,183000,89000,94000,0,0,0,1893000,1907000,-14000,80000
20200525,00656R,國泰中國A50反1,10.74,10.80,10.69,10.72,-0.02,-0.19,674000,60,7232950,3000,371000,-368000,0,0,0,419000,117000,302000,-66000
20200525,00657,國泰日經225,25.64,25.68,25.64,25.68,+0.33,1.3,102000,4,2619280,2000,0,2000,0,0,0,100000,101000,-1000,1000
20200525,00657K,國泰日經225+U,8.53,8.53,8.53,8.53,+0.08,0.95,100,1,853,0,0,0,0,0,0,100,100,0,0
20200525,00660,元大歐洲50,20.90,20.93,20.80,20.86,+0.37,1.81,76000,18,1586950,0,0,0,0,0,0,43000,25000,18000,18000
20200525,00661,元大日經225,26.19,26.19,26.19,26.19,+0.21,0.81,1000,1,26190,0,0,0,0,0,0,0,1000,-1000,-1000
20200525,00662,富邦NASDAQ,36.42,36.60,36.41,36.59,+0.65,1.81,267933,92,9794958,11000,0,11000,0,0,0,193000,131000,62000,73000
20200525,00663L,國泰臺灣加權正2,39.04,39.42,38.08,39.42,+0.78,2.02,298000,75,11512080,0,23000,-23000,0,0,0,190000,179000,11000,-12000
20200525,00664R,國泰臺灣加權反1,11.74,11.88,11.68,11.68,-0.12,-1.02,3912160,551,46056109,0,1000,-1000,0,0,0,2160000,1506000,654000,653000
20200525,00665L,富邦恒生國企正2,18.55,19.34,18.55,19.09,+0.21,1.11,398000,106,7540220,0,17000,-17000,0,0,0,272000,161000,111000,94000
20200525,00666R,富邦恒生國企反1,14.71,15.99,14.28,14.39,-0.13,-0.9,1402005,200,20402811,0,0,0,0,0,0,235000,1182000,-947000,-947000
20200525,00668,國泰美國道瓊,26.59,26.78,26.53,26.78,+0.42,1.59,370103,109,9867922,80000,1000,79000,0,0,0,176000,73000,103000,182000
20200525,00668K,國泰美國道瓊+U,8.88,8.88,8.88,8.88,+0.08,0.91,100,1,888,0,0,0,0,0,0,100,100,0,0
20200525,00669R,國泰美國道瓊反1,12.22,12.27,12.19,12.19,-0.21,-1.69,5319000,721,64969980,0,51000,-51000,0,0,0,1482000,1405000,77000,26000
20200525,00670L,富邦NASDAQ正2,46.01,46.25,45.84,46.23,+1.83,4.12,1433000,408,66005550,38000,165000,-127000,0,0,0,860000,104000,756000,629000
20200525,00671R,富邦NASDAQ反1,9.27,9.29,9.23,9.25,-0.20,-2.12,3258000,381,30149170,226000,34000,192000,0,0,0,948000,1155000,-207000,-15000
20200525,00672L,元大S&P原油正2,2.40,2.40,2.34,2.34,-0.08,-3.31,33867500,2314,80132460,0,0,0,0,0,0,100000,633000,-533000,-533000
20200525,00673R,元大S&P原油反1,37.31,37.57,36.74,36.79,-1.80,-4.66,856050,316,31784782,0,0,0,0,0,0,267000,303000,-36000,-36000
