date,sid,name,open,high,low,close,amplitude,amplitude_ratio,capacity,transaction,turnover,foreign_dealers_buy,foreign_dealers_sell,foreign_dealers_total,investment_trust_buy,investment_trust_sell,investment_trust_total,dealer_buy,dealer_sell,dealer_total,institutional_investors_total
20200511,0050,元大台灣50,85.00,85.40,84.70,85.05,+0.70,0.83,6655422,4065,566557718,217000,155030,61970,67000,86000,-19000,2089000,1221000,868000,910970
20200511,0051,元大中型100,33.91,34.16,33.91,34.11,+0.53,1.58,25300,23,861585,0,0,0,0,0,0,18000,6000,12000,12000
20200511,0052,富邦科技,64.20,64.55,64.00,64.20,+0.40,0.63,131598,54,8456885,1000,0,1000,0,0,0,105000,111000,-6000,-5000
20200511,0053,元大電子,38.97,39.33,38.97,39.30,+0.40,1.03,46000,25,1806540,0,0,0,0,0,0,7000,35000,-28000,-28000
20200511,0054,元大台商50,22.90,23.21,22.90,23.15,+0.36,1.58,35000,16,808830,0,0,0,0,0,0,33000,29000,4000,4000
20200511,0055,元大MSCI金融,17.04,17.23,17.04,17.22,+0.26,1.53,58000,29,997110,0,0,0,0,0,0,12000,25000,-13000,-13000
20200511,0056,元大高股息,27.64,27.72,27.60,27.66,+0.16,0.58,13102769,5722,362559212,14040,11000,3040,120000,0,120000,3155000,1165000,1990000,2113040
20200511,0057,富邦摩台,56.30,56.35,56.25,56.25,+0.65,1.17,88000,7,4955950,0,0,0,0,0,0,85000,88000,-3000,-3000
20200511,0061,元大寶滬深,17.68,17.80,17.63,17.63,-0.05,-0.28,304517,120,5398600,0,0,0,0,0,0,45000,126000,-81000,-81000
20200511,006203,元大MSCI台灣,39.94,39.97,39.94,39.97,+0.35,0.88,3000,3,119880,0,0,0,0,0,0,1000,3000,-2000,-2000
20200511,006204,永豐臺灣加權,54.65,55.05,54.65,55.00,+0.60,1.1,176037,10,9654662,0,0,0,0,0,0,170000,175000,-5000,-5000
20200511,006205,富邦上証,29.39,29.50,29.21,29.24,-0.15,-0.51,1902359,249,55866315,1000,1000,0,0,0,0,1092000,1279000,-187000,-187000
20200511,006206,元大上證50,30.75,30.95,30.65,30.72,-0.03,-0.1,180139,74,5547593,0,4000,-4000,0,0,0,97000,137000,-40000,-44000
20200511,006207,FH滬深,23.03,23.21,22.87,22.91,-0.11,-0.48,892599,119,20605856,4000,254000,-250000,0,0,0,485000,62000,423000,173000
20200511,006208,富邦台50,48.79,48.92,48.52,48.72,+0.43,0.89,1533795,537,74819266,4000,3000,1000,0,0,0,919000,1255000,-336000,-335000
20200511,00625K,富邦上証+R,7.06,7.06,7.06,7.06,+0.02,0.28,50000,2,353000,0,0,0,0,0,0,50000,50000,0,0
20200511,00631L,元大台灣50正2,44.83,45.20,44.50,44.87,+0.87,1.98,7902586,2230,354897621,227000,259000,-32000,0,0,0,2189000,2563000,-374000,-406000
20200511,00632R,元大台灣50反1,10.22,10.28,10.18,10.22,-0.09,-0.87,146768455,9615,1499535627,62430000,934000,61496000,0,0,0,15910000,87234000,-71324000,-9828000
20200511,00633L,富邦上証正2,42.55,43.15,42.22,42.35,-0.09,-0.21,18160165,2833,775871807,1619000,655000,964000,0,0,0,6278000,6723165,-445165,518835
20200511,00634R,富邦上証反1,5.70,5.71,5.64,5.70,-0.01,-0.18,1061000,178,6017230,3000,0,3000,0,0,0,369000,289000,80000,83000
20200511,00635U,元大S&P黃金,24.20,24.29,24.17,24.18,-0.25,-1.02,2232369,733,54064362,2000,0,2000,0,0,0,0,1583000,-1583000,-1581000
20200511,00636,國泰中國A50,20.49,20.64,20.39,20.40,-0.08,-0.39,1950377,386,40007085,0,177000,-177000,0,0,0,401000,1383631,-982631,-1159631
20200511,00636K,國泰中國A50+U,6.87,6.87,6.87,6.87,+0.04,0.59,100,1,687,0,0,0,0,0,0,100,100,0,0
20200511,00637L,元大滬深300正2,16.43,16.67,16.30,16.32,-0.04,-0.24,85893298,7075,1414161801,260000,2975000,-2715000,20000,0,20000,23389000,28295000,-4906000,-7601000
20200511,00638R,元大滬深300反1,11.46,11.48,11.36,11.45,-0.02,-0.17,982000,156,11208010,52000,17000,35000,0,0,0,646000,113000,533000,568000
20200511,00639,富邦深100,11.59,11.59,11.37,11.39,-0.07,-0.61,2767914,390,31712714,12000,712000,-700000,0,0,0,1314000,1601000,-287000,-987000
20200511,00640L,富邦日本正2,16.48,16.69,16.48,16.61,+0.59,3.68,2426039,484,40229627,121000,39000,82000,0,0,0,1075000,968000,107000,189000
20200511,00641R,富邦日本反1,14.91,14.97,14.87,14.89,-0.29,-1.91,1322000,205,19699220,37000,0,37000,0,0,0,939000,159000,780000,817000
20200511,00642U,元大S&P石油,9.05,9.50,9.01,9.47,+0.57,6.4,67100177,18839,617873971,34000,27000,7000,0,0,0,1703000,3855000,-2152000,-2145000
20200511,00643,群益深証中小,13.83,13.92,13.63,13.67,-0.16,-1.16,838082,318,11556176,0,376000,-376000,0,0,0,77000,157000,-80000,-456000
20200511,00643K,群益深証中小+R,,,,,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
20200511,00645,富邦日本,19.10,19.20,19.10,19.19,+0.31,1.64,98453,22,1888982,0,0,0,0,0,0,72000,73000,-1000,-1000
20200511,00646,元大S&P500,26.79,26.82,26.74,26.75,+0.15,0.56,877441,375,23508725,0,0,0,0,0,0,300000,74000,226000,226000
20200511,00647L,元大S&P500正2,32.25,32.33,32.06,32.07,+0.34,1.07,935000,289,30108670,0,37000,-37000,0,0,0,297000,361000,-64000,-101000
20200511,00648R,元大S&P500反1,11.21,11.22,11.18,11.22,-0.08,-0.71,1111000,250,12442800,0,0,0,0,0,0,7000,571000,-564000,-564000
20200511,00650L,FH香港正2,22.01,22.69,21.93,22.41,+0.68,3.13,643000,137,14470250,2000,20000,-18000,0,0,0,231000,331000,-100000,-118000
20200511,00651R,FH香港反1,8.84,8.91,8.76,8.81,-0.15,-1.67,1496000,105,13146870,10000,0,10000,0,0,0,906000,790000,116000,126000
20200511,00652,富邦印度,17.39,17.44,17.23,17.33,+0.04,0.23,796745,260,13798605,150000,75000,75000,0,0,0,25000,515000,-490000,-415000
20200511,00653L,富邦印度正2,15.80,16.09,15.64,15.90,+0.19,1.21,16371010,2429,259826109,1024000,1665000,-641000,0,0,0,1103000,8707000,-7604000,-8245000
20200511,00654R,富邦印度反1,15.90,16.03,15.75,15.84,-0.16,-1.0,333000,74,5291020,8000,18000,-10000,0,0,0,168000,34000,134000,124000
20200511,00655L,國泰中國A50正2,31.03,31.44,30.71,30.78,-0.08,-0.26,5271100,1166,163663118,23000,38000,-15000,0,0,0,2399000,2228100,170900,155900
20200511,00656R,國泰中國A50反1,10.40,10.43,10.32,10.43,+0.02,0.19,263998,44,2737789,0,0,0,0,0,0,63998,216000,-152002,-152002
20200511,00657,國泰日經225,25.40,25.51,25.40,25.45,+0.43,1.72,124242,8,3164924,21000,0,21000,0,0,0,102000,121000,-19000,2000
20200511,00657K,國泰日經225+U,8.52,8.52,8.52,8.52,+0.18,2.16,100,1,852,0,0,0,0,0,0,100,100,0,0
20200511,00660,元大歐洲50,20.83,20.89,20.80,20.85,+0.14,0.68,216000,57,4505350,0,0,0,0,0,0,0,195000,-195000,-195000
20200511,00661,元大日經225,26.06,26.06,26.00,26.00,+0.56,2.2,3000,2,78120,0,0,0,0,0,0,0,3000,-3000,-3000
20200511,00662,富邦NASDAQ,35.70,35.76,35.60,35.61,+0.14,0.39,297218,122,10597405,0,11000,-11000,0,0,0,152000,187000,-35000,-46000
20200511,00663L,國泰臺灣加權正2,40.08,40.40,39.80,40.06,+0.65,1.65,210000,39,8447660,0,0,0,0,0,0,61000,185000,-124000,-124000
20200511,00664R,國泰臺灣加權反1,11.63,11.67,11.57,11.61,-0.12,-1.02,4494000,643,52129210,1000,0,1000,0,0,0,1414000,1837000,-423000,-422000
20200511,00665L,富邦恒生國企正2,21.12,21.65,21.12,21.31,+0.46,2.21,211000,66,4530090,36000,0,36000,0,0,0,132000,37000,95000,131000
20200511,00666R,富邦恒生國企反1,13.55,13.55,13.46,13.52,-0.22,-1.6,172000,18,2322000,0,81000,-81000,0,0,0,158000,85000,73000,-8000
20200511,00668,國泰美國道瓊,26.50,26.54,26.45,26.45,+0.21,0.8,201819,114,5350559,0,0,0,0,0,0,62000,75567,-13567,-13567
20200511,00668K,國泰美國道瓊+U,8.86,8.86,8.86,8.86,+0.12,1.37,100,1,886,0,0,0,0,0,0,100,100,0,0
20200511,00669R,國泰美國道瓊反1,12.26,12.28,12.23,12.28,-0.13,-1.05,6771000,769,82979950,5000,210000,-205000,0,0,0,2256000,2857000,-601000,-806000
20200511,00670L,富邦NASDAQ正2,44.52,44.67,44.32,44.39,+0.39,0.89,1776000,415,79110990,3000,5000,-2000,0,0,0,210000,1032000,-822000,-824000
20200511,00671R,富邦NASDAQ反1,9.48,9.48,9.44,9.48,-0.04,-0.42,2620000,279,24776800,0,60000,-60000,0,0,0,798000,1615000,-817000,-877000
20200511,00672L,元大S&P原油正2,3.00,3.07,2.96,3.07,+0.15,5.14,46665598,3377,140424758,0,77000,-77000,0,0,0,55000,40000,15000,-62000
20200511,00673R,元大S&P原油反1,42.21,42.36,41.35,41.81,-0.94,-2.2,949460,310,39710844,0,0,0,0,0,0,454000,465000,-11000,-11000
20200511,00674R,元大S&P黃金反1,14.30,14.32,14.25,14.32,+0.16,1.13,740000,132,10568390,10000,0,10000,0,0,0,579000,5000,574000,584000
20200511,00675L,富邦臺灣加權正2,17.52,17.67,17.37,17.54,+0.28,1.62,584000,220,10257840,259000,110000,149000,0,0,0,11000,5000,6000,155000
20200511,00676R,富邦臺灣加權反1,6.27,6.31,6.25,6.28,-0.05,-0.79,3579000,456,22427120,0,0,0,0,0,0,1484000,844000,640000,640000
20200511,00677U,富邦VIX,6.17,6.23,6.13,6.23,-0.39,-5.89,205498318,18673,1268811288,2306000,17962000,-15656000,0,0,0,6649000,34233000,-27584000,-43240000
20200511,00678,群益NBI生技,24.95,24.95,24.77,24.77,-0.16,-0.64,506241,88,12564775,58000,4000,54000,0,0,0,378000,300000,78000,132000
20200511,00680L,元大美債20正2,32.04,32.05,31.84,32.00,-0.88,-2.68,453300,58,14496270,0,0,0,0,0,0,8000,433000,-425000,-425000
20200511,00681R,元大美債20反1,12.82,12.83,12.79,12.82,+0.20,1.58,62000,13,794500,0,0,0,0,0,0,11000,45000,-34000,-34000
20200511,00682U,元大美元指數,19.69,19.69,19.67,19.67,-0.12,-0.61,4021,5,79120,0,0,0,0,0,0,0,1000,-1000,-1000
20200511,00683L,元大美元指數正2,20.22,20.22,20.22,20.22,+0.03,0.15,2000,2,40440,0,0,0,0,0,0,2000,0,2000,2000
20200511,00684R,元大美元指數反1,17.87,17.87,17.87,17.87,+0.02,0.11,2000,1,35740,0,0,0,0,0,0,0,0,0,0
20200511,00685L,群益臺灣加權正2,15.00,15.23,15.00,15.03,+0.22,1.49,21000,18,317640,0,0,0,0,0,0,15000,7000,8000,8000
20200511,00686R,群益臺灣加權反1,6.84,6.86,6.81,6.85,-0.04,-0.58,676000,76,4614350,0,0,0,0,0,0,282000,358000,-76000,-76000
20200511,00688L,國泰20年美債正2,32.45,32.45,32.39,32.43,-0.91,-2.73,104000,6,3370680,0,0,0,0,0,0,100000,103000,-3000,-3000
20200511,00689R,國泰20年美債反1,13.07,13.11,13.07,13.11,+0.21,1.63,106000,5,1387510,0,0,0,0,0,0,104000,102000,2000,2000
20200511,00690,兆豐藍籌30,22.02,22.10,21.98,22.03,+0.18,0.82,422876,57,9328923,0,0,0,0,0,0,305000,339000,-34000,-34000
20200511,00691R,兆豐藍籌30反1,13.88,13.88,13.88,13.88,0.00,0.00,1000,1,13880,0,0,0,0,0,0,1000,1000,0,0
20200511,00692,富邦公司治理,22.00,22.07,21.90,22.01,+0.17,0.78,2955361,1045,65091307,0,0,0,0,0,0,1266000,1691000,-425000,-425000
20200511,00693U,街口S&P黃豆,13.95,13.96,13.87,13.89,+0.08,0.58,5104000,1026,70958360,46000,0,46000,0,0,0,455000,2163000,-1708000,-1662000
20200511,00700,富邦恒生國企,18.78,18.89,18.75,18.75,+0.15,0.81,112000,11,2108440,0,0,0,0,0,0,106000,55000,51000,51000
