date,sid,name,open,high,low,close,amplitude,amplitude_ratio,capacity,transaction,turnover,foreign_dealers_buy,foreign_dealers_sell,foreign_dealers_total,investment_trust_buy,investment_trust_sell,investment_trust_total,dealer_buy,dealer_sell,dealer_total,institutional_investors_total
20200325,0050,元大台灣50,76.80,77.45,76.10,76.85,+2.60,3.5,32687820,17188,2515225203,3798100,6713000,-2914900,359000,30000,329000,6540000,6019000,521000,-2064900
20200325,0051,元大中型100,27.75,27.98,27.75,27.84,+1.22,4.58,40645,39,1133484,0,0,0,0,0,0,0,5000,-5000,-5000
20200325,0052,富邦科技,58.30,60.10,58.30,59.50,+2.10,3.66,178101,74,10633860,3000,3000,0,0,0,0,105000,124000,-19000,-19000
20200325,0053,元大電子,34.71,34.71,34.35,34.53,+1.23,3.69,18000,16,623660,0,0,0,0,0,0,6000,1000,5000,5000
20200325,0054,元大台商50,19.61,19.80,19.61,19.61,+0.73,3.87,6000,6,118160,0,0,0,0,0,0,2000,5000,-3000,-3000
20200325,0055,元大MSCI金融,15.60,15.75,15.30,15.34,+0.22,1.46,129000,84,2004480,1000,1000,0,0,0,0,2000,45000,-43000,-43000
20200325,0056,元大高股息,24.11,24.35,24.01,24.09,+0.71,3.04,57250013,25443,1387175462,131250,120000,11250,250000,0,250000,5691000,6392000,-701000,-439750
20200325,0057,富邦摩台,50.05,50.65,50.05,50.10,+1.49,3.07,27000,9,1359650,0,0,0,0,0,0,22000,25000,-3000,-3000
20200325,0061,元大寶滬深,16.66,16.81,16.66,16.68,+0.41,2.52,438400,203,7338050,6000,2000,4000,0,0,0,70000,30000,40000,44000
20200325,006203,元大MSCI台灣,35.52,35.90,35.52,35.90,+1.58,4.6,6000,5,214040,0,0,0,0,0,0,3000,1000,2000,2000
20200325,006204,永豐臺灣加權,47.80,48.41,47.80,47.80,+1.75,3.8,21000,12,1009560,0,0,0,0,0,0,3000,18000,-15000,-15000
20200325,006205,富邦上証,27.83,28.40,27.83,28.10,+0.86,3.16,1868588,317,52505574,54000,14000,40000,0,0,0,1407000,1191000,216000,256000
20200325,006206,元大上證50,29.00,29.50,29.00,29.14,+0.84,2.97,132142,89,3854263,7000,24000,-17000,0,0,0,30000,11000,19000,2000
20200325,006207,FH滬深,21.85,21.90,21.62,21.75,+0.75,3.57,70000,31,1519050,1000,11000,-10000,0,0,0,49000,0,49000,39000
20200325,006208,富邦台50,43.99,44.30,43.59,43.80,+1.23,2.89,1566002,753,68995174,9000,7000,2000,0,0,0,615000,1054000,-439000,-437000
20200325,00625K,富邦上証+R,6.56,6.65,6.56,6.63,+0.18,2.79,52000,4,344710,0,0,0,0,0,0,52000,52000,0,0
20200325,00631L,元大台灣50正2,33.50,34.25,32.86,33.41,+2.01,6.4,38962226,9374,1311695393,621000,622000,-1000,0,0,0,16212000,7372000,8840000,8839000
20200325,00632R,元大台灣50反1,11.93,12.15,11.86,12.00,-0.46,-3.69,333826334,32553,4001315638,3460000,21058000,-17598000,0,443000,-443000,72402000,148139000,-75737000,-93778000
20200325,00633L,富邦上証正2,36.44,37.21,36.20,36.77,+2.41,7.01,24771400,4443,908279548,4129000,117000,4012000,0,0,0,8834000,7547000,1287000,5299000
20200325,00634R,富邦上証反1,6.25,6.27,6.16,6.23,-0.21,-3.26,11061000,879,68618070,1721000,30000,1691000,0,0,0,2827000,1355000,1472000,3163000
20200325,00635U,元大S&P黃金,23.75,23.80,23.50,23.50,+0.78,3.43,6288909,1736,148652291,128000,29000,99000,0,0,0,2782000,775000,2007000,2106000
20200325,00636,國泰中國A50,19.00,19.44,19.00,19.30,+0.55,2.93,1564653,432,30226682,130000,166000,-36000,0,0,0,294000,713000,-419000,-455000
20200325,00636K,國泰中國A50+U,6.38,6.38,6.38,6.38,+0.27,4.42,100,1,638,0,0,0,0,0,0,100,100,0,0
20200325,00637L,元大滬深300正2,13.96,14.28,13.90,14.12,+0.93,7.05,152510979,14693,2144677968,18479000,1832000,16647000,0,0,0,59714000,50685000,9029000,25676000
20200325,00638R,元大滬深300反1,12.57,12.66,12.48,12.58,-0.51,-3.9,4972000,718,62566350,337000,10000,327000,0,0,0,1766000,1418000,348000,675000
20200325,00639,富邦深100,10.40,10.65,10.40,10.61,+0.42,4.12,2036518,311,21563251,485000,34000,451000,0,0,0,1111000,962000,149000,600000
20200325,00640L,富邦日本正2,14.15,14.80,14.05,14.70,+1.67,12.82,3431000,721,49679210,43000,6000,37000,0,0,0,2735000,164000,2571000,2608000
20200325,00641R,富邦日本反1,16.48,16.48,16.02,16.19,-1.03,-5.98,3821000,1152,61938620,39000,406000,-367000,0,0,0,507000,1123000,-616000,-983000
20200325,00642U,元大S&P石油,10.55,10.59,10.44,10.46,+0.10,0.97,39627340,7811,416239309,90000,435000,-345000,0,0,0,3595000,4964000,-1369000,-1714000
20200325,00643,群益深証中小,12.78,13.00,12.78,12.88,+0.51,4.12,1597000,339,20626980,756000,54000,702000,0,0,0,137000,742000,-605000,97000
20200325,00643K,群益深証中小+R,,,,,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
20200325,00645,富邦日本,18.08,18.27,17.88,18.11,+1.17,6.91,246534,70,4455020,0,0,0,0,0,0,202000,81000,121000,121000
20200325,00646,元大S&P500,22.99,22.99,22.21,22.45,+0.96,4.47,4297725,1390,96342052,457000,188000,269000,0,0,0,325000,1914000,-1589000,-1320000
20200325,00647L,元大S&P500正2,22.40,22.88,22.00,22.50,+1.92,9.33,8048000,1728,180292530,138000,138000,0,0,0,0,2222000,3365000,-1143000,-1143000
20200325,00648R,元大S&P500反1,13.95,14.11,13.76,13.92,-0.76,-5.18,7224200,1255,100633300,8000,8000,0,0,321000,-321000,2771000,4112000,-1341000,-1662000
20200325,00650L,FH香港正2,20.47,20.52,19.72,20.07,+1.19,6.3,261000,104,5271690,0,3000,-3000,0,0,0,110000,78000,32000,29000
