date,sid,name,open,high,low,close,amplitude,amplitude_ratio,capacity,transaction,turnover,foreign_dealers_buy,foreign_dealers_sell,foreign_dealers_total,investment_trust_buy,investment_trust_sell,investment_trust_total,dealer_buy,dealer_sell,dealer_total,institutional_investors_total
20200518,0050,元大台灣50,83.05,83.45,82.80,83.15,-0.70,-0.83,8271703,4054,687412937,45000,2850000,-2805000,18000,0,18000,2330000,2899000,-569000,-3356000
20200518,0051,元大中型100,33.44,33.53,33.25,33.31,-0.14,-0.42,70050,19,2345283,0,0,0,0,0,0,13000,54000,-41000,-41000
20200518,0052,富邦科技,63.10,63.30,62.80,62.80,-0.70,-1.1,172251,35,10865988,0,0,0,0,0,0,104000,158000,-54000,-54000
20200518,0053,元大電子,38.50,38.50,38.02,38.02,-0.58,-1.5,32000,27,1222320,0,0,0,0,0,0,3000,24000,-21000,-21000
20200518,0054,元大台商50,22.52,22.59,22.45,22.48,+0.05,0.22,28000,7,630320,0,0,0,0,0,0,27000,17000,10000,10000
20200518,0055,元大MSCI金融,16.82,16.88,16.80,16.88,+0.01,0.06,20000,20,336700,0,0,0,0,0,0,8000,6000,2000,2000
20200518,0056,元大高股息,27.54,27.54,27.16,27.25,-0.18,-0.66,17472865,8754,476570205,23000,502000,-479000,83000,0,83000,0,6617000,-6617000,-7013000
20200518,0057,富邦摩台,54.95,54.95,54.75,54.85,-0.45,-0.81,34000,7,1865050,0,0,0,0,0,0,30000,34000,-4000,-4000
20200518,0061,元大寶滬深,17.43,17.48,17.26,17.46,+0.03,0.17,604844,128,10537223,149000,29000,120000,0,0,0,294000,80000,214000,334000
20200518,006203,元大MSCI台灣,39.06,39.11,39.06,39.11,-0.19,-0.48,6000,6,234520,0,0,0,0,0,0,2000,3000,-1000,-1000
20200518,006204,永豐臺灣加權,53.80,53.80,53.50,53.55,-0.30,-0.56,52000,7,2795050,0,0,0,0,0,0,51000,51000,0,0
20200518,006205,富邦上証,29.05,29.05,28.77,29.01,+0.07,0.24,2134077,297,61759597,246000,296000,-50000,0,0,0,1449250,1304000,145250,95250
20200518,006206,元大上證50,30.39,30.39,29.91,30.29,+0.12,0.4,1017232,149,30695625,415000,3000,412000,0,0,0,506000,910000,-404000,8000
20200518,006207,FH滬深,22.79,22.79,22.46,22.75,+0.06,0.26,249400,54,5643860,15000,59000,-44000,0,0,0,201000,103200,97800,53800
20200518,006208,富邦台50,47.64,47.71,47.42,47.50,-0.41,-0.86,1638158,485,77976502,0,2000,-2000,0,0,0,580000,1449000,-869000,-871000
20200518,00625K,富邦上証+R,6.95,6.95,6.95,6.95,-0.02,-0.29,50000,2,347500,0,0,0,0,0,0,50000,50000,0,0
20200518,00631L,元大台灣50正2,43.05,43.42,42.72,42.89,-0.47,-1.08,9396991,2350,404636812,342000,457000,-115000,0,0,0,2529000,3721000,-1192000,-1307000
20200518,00632R,元大台灣50反1,10.42,10.47,10.36,10.42,+0.04,0.39,97749501,5858,1018089365,2494000,7222000,-4728000,0,0,0,51760000,13903000,37857000,33129000
20200518,00633L,富邦上証正2,40.85,41.72,40.80,41.72,+0.47,1.14,9398000,1476,388739600,1790000,542000,1248000,0,0,0,3467000,2567000,900000,2148000
20200518,00634R,富邦上証反1,5.77,5.80,5.75,5.76,0.00,0.00,659000,101,3806140,82000,28000,54000,0,0,0,214000,180000,34000,88000
20200518,00635U,元大S&P黃金,24.99,25.12,24.98,25.05,+0.40,1.62,3180453,1113,79649658,0,1000,-1000,0,0,0,446000,753000,-307000,-308000
20200518,00636,國泰中國A50,20.30,20.30,20.00,20.23,+0.08,0.4,726560,172,14647612,69000,127000,-58000,0,0,0,417436,318000,99436,41436
20200518,00636K,國泰中國A50+U,6.73,6.73,6.73,6.73,+0.02,0.3,100,1,673,0,0,0,0,0,0,100,100,0,0
20200518,00637L,元大滬深300正2,15.80,16.12,15.76,16.12,+0.21,1.32,64427428,4592,1029218156,11954000,4361000,7593000,20000,0,20000,21775000,21936000,-161000,7452000
20200518,00638R,元大滬深300反1,11.68,11.71,11.58,11.58,-0.02,-0.17,935000,123,10893260,73000,259000,-186000,0,0,0,486000,306000,180000,-6000
20200518,00639,富邦深100,11.30,11.36,11.23,11.36,+0.06,0.53,2718484,220,30729544,516000,206000,310000,0,0,0,1854283,1404000,450283,760283
20200518,00640L,富邦日本正2,15.99,16.19,15.98,16.11,+0.05,0.31,626000,101,10075060,0,0,0,0,0,0,518000,366000,152000,152000
20200518,00641R,富邦日本反1,15.18,15.18,15.10,15.11,-0.05,-0.33,236000,43,3571530,0,0,0,0,0,0,131000,171000,-40000,-40000
20200518,00642U,元大S&P石油,9.70,9.70,9.59,9.65,+0.21,2.22,43801094,11616,422962472,11000,5000,6000,0,0,0,904000,3434000,-2530000,-2524000
20200518,00643,群益深証中小,13.63,13.63,13.43,13.60,-0.04,-0.29,802176,170,10870866,202000,204000,-2000,0,0,0,346000,408000,-62000,-64000
20200518,00643K,群益深証中小+R,,,,,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
20200518,00645,富邦日本,18.84,18.93,18.83,18.88,+0.04,0.21,123200,14,2324800,0,0,0,0,0,0,81000,80000,1000,1000
20200518,00646,元大S&P500,26.27,26.45,26.27,26.41,+0.26,0.99,1077872,333,28445408,0,6000,-6000,0,0,0,769000,294000,475000,469000
20200518,00647L,元大S&P500正2,30.65,30.95,30.62,30.78,+0.47,1.55,1051000,277,32330520,10000,10000,0,0,0,0,722000,185000,537000,537000
20200518,00648R,元大S&P500反1,11.49,11.49,11.42,11.46,-0.10,-0.87,2704070,402,30970442,0,40000,-40000,0,0,0,306000,1642000,-1336000,-1376000
20200518,00650L,FH香港正2,20.88,21.22,20.80,21.06,-0.04,-0.19,291000,80,6125570,15000,11000,4000,0,0,0,148000,176000,-28000,-24000
20200518,00651R,FH香港反1,9.15,9.15,9.05,9.07,-0.02,-0.22,342000,20,3098370,0,0,0,0,0,0,297000,29000,268000,268000
20200518,00652,富邦印度,16.96,16.96,16.65,16.65,-0.22,-1.3,962596,347,16151120,0,0,0,0,0,0,1000,804000,-803000,-803000
20200518,00653L,富邦印度正2,14.95,15.08,14.10,14.10,-0.74,-4.99,26288650,5080,382322180,228000,460000,-232000,0,0,0,2260000,16521000,-14261000,-14493000
20200518,00654R,富邦印度反1,16.42,16.75,16.25,16.75,+0.38,2.32,559000,121,9245810,58000,39000,19000,0,0,0,282000,43000,239000,258000
20200518,00655L,國泰中國A50正2,29.67,30.36,29.64,30.36,+0.36,1.2,3364011,746,101153783,46000,109000,-63000,0,0,0,2349000,1180000,1169000,1106000
20200518,00656R,國泰中國A50反1,10.62,10.62,10.51,10.51,-0.02,-0.19,109000,30,1150140,0,0,0,0,0,0,29000,83000,-54000,-54000
20200518,00657,國泰日經225,25.08,25.17,25.02,25.08,+0.20,0.8,122100,9,3062424,0,13000,-13000,0,0,0,119000,108000,11000,-2000
20200518,00657K,國泰日經225+U,8.36,8.36,8.36,8.36,+0.10,1.21,200,1,1672,0,0,0,0,0,0,200,200,0,0
20200518,00660,元大歐洲50,19.99,20.11,19.99,20.03,+0.13,0.65,62000,28,1243340,0,1000,-1000,0,0,0,22000,29000,-7000,-8000
20200518,00661,元大日經225,25.47,25.47,25.47,25.47,+0.17,0.67,1000,1,25470,0,0,0,0,0,0,0,1000,-1000,-1000
20200518,00662,富邦NASDAQ,35.25,35.65,35.25,35.64,+0.55,1.57,262897,79,9360857,0,54000,-54000,0,0,0,121000,143000,-22000,-76000
20200518,00663L,國泰臺灣加權正2,38.36,38.76,38.17,38.35,-0.42,-1.08,1472000,114,56444720,41000,20000,21000,0,0,0,1105000,1171000,-66000,-45000
20200518,00664R,國泰臺灣加權反1,11.86,11.89,11.79,11.85,+0.06,0.51,3589000,310,42521930,1000,0,1000,0,0,0,2245000,1354000,891000,892000
20200518,00665L,富邦恒生國企正2,20.03,20.29,19.88,20.13,-0.10,-0.49,155000,64,3125700,0,5000,-5000,0,0,0,105000,46000,59000,54000
20200518,00666R,富邦恒生國企反1,14.07,14.07,13.98,13.98,0.00,0.00,82000,4,1146470,0,2000,-2000,0,0,0,82000,80000,2000,0
20200518,00668,國泰美國道瓊,25.78,25.98,25.78,25.96,+0.30,1.17,363382,110,9409706,0,1000,-1000,0,0,0,261000,183000,78000,77000
20200518,00668K,國泰美國道瓊+U,8.65,8.65,8.65,8.65,+0.14,1.65,100,1,865,0,0,0,0,0,0,100,100,0,0
20200518,00669R,國泰美國道瓊反1,12.65,12.65,12.56,12.59,-0.12,-0.94,5095000,940,64188630,0,0,0,0,0,0,474000,2169000,-1695000,-1695000
20200518,00670L,富邦NASDAQ正2,43.39,43.88,43.37,43.63,+0.81,1.89,1262000,419,55056520,16000,13000,3000,0,0,0,824000,291000,533000,536000
20200518,00671R,富邦NASDAQ反1,9.53,9.56,9.50,9.55,-0.08,-0.83,1466883,308,13985914,0,32000,-32000,0,0,0,105000,680000,-575000,-607000
20200518,00672L,元大S&P原油正2,3.00,3.00,2.74,2.74,-0.19,-6.48,45638499,3098,132543097,8000,50000,-42000,0,0,0,100000,80000,20000,-22000
20200518,00673R,元大S&P原油反1,39.60,40.06,39.47,39.70,-2.36,-5.61,949651,359,37681134,0,0,0,0,0,0,467000,387401,79599,79599
20200518,00674R,元大S&P黃金反1,13.84,13.84,13.77,13.80,-0.23,-1.64,1443000,366,19912240,58000,0,58000,0,0,0,89000,1106000,-1017000,-959000
20200518,00675L,富邦臺灣加權正2,16.82,16.98,16.72,16.79,-0.20,-1.18,1025000,249,17234120,103000,82000,21000,0,0,0,365000,755000,-390000,-369000
20200518,00676R,富邦臺灣加權反1,6.41,6.43,6.37,6.40,+0.02,0.31,3158000,273,20217900,0,0,0,0,0,0,1157000,966000,191000,191000
20200518,00677U,富邦VIX,6.60,6.63,6.47,6.52,-0.31,-4.54,206912799,18662,1354199780,12490000,33690000,-21200000,0,0,0,6564000,36095000,-29531000,-50731000
20200518,00678,群益NBI生技,25.49,25.74,25.49,25.70,+0.73,2.92,714543,147,18353941,101000,0,101000,0,0,0,499000,305000,194000,295000
20200518,00680L,元大美債20正2,33.13,33.21,33.08,33.21,-0.33,-0.98,125000,25,4140650,0,0,0,0,0,0,112000,9000,103000,103000
20200518,00681R,元大美債20反1,12.51,12.53,12.51,12.53,+0.06,0.48,29000,9,363170,0,0,0,0,0,0,26000,0,26000,26000
20200518,00682U,元大美元指數,19.94,19.94,19.94,19.94,+0.01,0.05,1000,1,19940,0,0,0,0,0,0,0,1000,-1000,-1000
20200518,00683L,元大美元指數正2,20.50,20.50,20.48,20.50,+0.01,0.05,27000,12,553290,0,0,0,0,0,0,0,18000,-18000,-18000
20200518,00684R,元大美元指數反1,17.70,17.70,17.70,17.70,-0.03,-0.17,15000,1,265500,0,0,0,0,0,0,15000,0,15000,15000
20200518,00685L,群益臺灣加權正2,14.53,14.58,14.40,14.45,-0.28,-1.9,22000,13,318200,0,0,0,0,0,0,9000,22000,-13000,-13000
20200518,00686R,群益臺灣加權反1,6.97,6.99,6.94,6.97,+0.03,0.43,298000,29,2074410,0,0,0,0,0,0,256000,43000,213000,213000
20200518,00688L,國泰20年美債正2,33.79,33.79,33.65,33.65,-0.47,-1.38,104000,6,3502910,0,0,0,0,0,0,101000,103000,-2000,-2000
20200518,00689R,國泰20年美債反1,12.85,12.85,12.85,12.85,+0.07,0.55,101000,3,1297850,0,0,0,0,0,0,100000,100000,0,0
20200518,00690,兆豐藍籌30,21.51,21.65,21.48,21.52,-0.07,-0.32,267000,47,5758610,0,0,0,0,0,0,215000,226000,-11000,-11000
20200518,00691R,兆豐藍籌30反1,14.13,14.13,14.13,14.13,0.00,0.00,1000,1,14130,0,0,0,0,0,0,1000,1000,0,0
20200518,00692,富邦公司治理,21.60,21.66,21.52,21.60,-0.09,-0.41,3024718,469,65388120,5000,2000,3000,0,0,0,1378000,2352000,-974000,-971000
20200518,00693U,街口S&P黃豆,13.65,13.69,13.59,13.68,+0.03,0.22,2657473,603,36248324,125000,0,125000,0,0,0,42000,1072000,-1030000,-905000
20200518,00700,富邦恒生國企,18.33,18.33,18.27,18.29,+0.18,0.99,118360,8,2164935,0,0,0,0,0,0,90000,118000,-28000,-28000
20200518,00701,國泰股利精選30,19.93,19.93,19.83,19.89,-0.01,-0.05,1145286,479,22778501,11000,0,11000,0,0,0,184000,556000,-372000,-361000
20200518,00702,國泰標普低波高息,15.30,15.38,15.30,15.33,+0.03,0.2,29000,15,444070,0,0,0,0,0,0,1000,0,1000,1000
20200518,00703,台新MSCI中國,20.24,20.41,20.24,20.37,+0.08,0.39,155000,29,3158440,0,0,0,0,0,0,51000,103000,-52000,-52000
20200518,00706L,元大S&P日圓正2,17.38,17.42,17.38,17.40,+0.03,0.17,3000,3,52200,0,0,0,0,0,0,2000,1000,1000,1000
20200518,00707R,元大S&P日圓反1,19.51,19.51,19.51,19.51,-0.02,-0.1,1000,1,19510,0,0,0,0,0,0,1000,1000,0,0
20200518,00708L,元大S&P黃金正2,28.99,29.33,28.97,29.21,+0.93,3.29,10908100,2335,318073200,0,810000,-810000,0,0,0,3029000,3192000,-163000,-973000
20200518,00709,富邦歐洲,16.90,16.97,16.88,16.88,+0.19,1.14,123000,9,2085070,0,0,0,0,0,0,100000,121000,-21000,-21000
20200518,00710B,FH彭博高收益債,18.03,18.03,17.93,17.96,+0.02,0.11,955161,84,17179630,24000,0,24000,0,0,0,102000,132000,-30000,-6000
20200518,00711B,FH彭博新興債,20.67,20.84,20.67,20.84,+0.22,1.07,376050,21,7803303,0,0,0,0,0,0,150000,161000,-11000,-11000
20200518,00712,FH富時不動產,8.93,8.93,8.89,8.92,+0.03,0.34,1935000,408,17245150,99000,0,99000,0,0,0,0,303000,-303000,-204000
20200518,00713,元大台灣高息低波,30.38,30.50,30.37,30.46,+0.08,0.26,44000,26,1339240,4000,0,4000,0,0,0,13000,0,13000,17000
20200518,00714,群益道瓊美國地產,16.32,16.40,16.32,16.40,+0.12,0.74,8000,6,130820,0,0,0,0,0,0,5000,2000,3000,3000
20200518,00715L,街口布蘭特油正2,6.20,6.20,5.90,5.90,-0.04,-0.67,31316000,2233,190380760,0,0,0,0,0,0,150000,500000,-350000,-350000
20200518,00717,富邦美國特別股,16.15,16.16,16.11,16.12,-0.03,-0.19,1390301,258,22416867,1000,0,1000,0,0,0,566000,935000,-369000,-368000
20200518,00728,第一金工業30,18.67,18.84,18.67,18.68,-0.01,-0.05,493654,65,9269065,0,0,0,0,0,0,262000,244000,18000,18000
20200518,00730,富邦臺灣優質高息,16.54,16.55,16.43,16.50,-0.05,-0.3,603821,171,9959557,0,0,0,0,0,0,201000,479000,-278000,-278000
20200518,00731,FH富時高息低波,43.80,43.85,43.62,43.74,-0.09,-0.21,21000,18,918370,1000,1000,0,0,0,0,6000,17000,-11000,-11000
20200518,00732,國泰RMB短期報酬,37.95,37.98,37.95,37.98,+0.03,0.08,114000,4,4329400,0,4000,-4000,0,0,0,114000,110000,4000,0
20200518,00733,富邦臺灣中小,20.08,20.35,20.08,20.34,+0.14,0.69,317099,31,6437052,0,0,0,0,0,0,282000,246000,36000,36000
20200518,00735,國泰臺韓科技,19.13,19.20,19.13,19.18,-0.04,-0.21,121000,12,2318380,0,0,0,0,0,0,110000,121000,-11000,-11000
20200518,00736,國泰新興市場,16.89,17.00,16.83,16.90,+0.09,0.54,236000,22,3985500,0,127000,-127000,0,0,0,227000,109000,118000,-9000
20200518,00737,國泰AI+Robo,20.98,21.01,20.88,20.98,+0.39,1.89,1111405,182,23303457,722000,0,722000,0,0,0,8000,677000,-669000,53000
20200518,00738U,元大道瓊白銀,19.00,19.65,19.00,19.29,+1.22,6.75,10739400,1980,207459398,51000,41000,10000,0,0,0,1702000,6574000,-4872000,-4862000
20200518,00739,元大MSCI A股,20.77,20.87,20.66,20.87,+0.12,0.58,573019,100,11902644,358000,0,358000,0,0,0,114000,510178,-396178,-38178
20200518,00742,新光內需收益,19.92,20.03,19.92,20.03,+0.05,0.25,102000,3,2042840,0,0,0,0,0,0,100000,102000,-2000,-2000
20200518,00743,國泰中國A150,21.50,21.50,20.56,20.76,+0.06,0.29,217000,33,4497820,188000,0,188000,0,0,0,10000,201000,-191000,-3000
20200518,00752,中信中國50,22.96,23.08,22.90,23.00,+0.04,0.17,763680,191,17561512,10,0,10,0,0,0,337000,334000,3000,3010
20200518,00753L,中信中國50正2,22.96,23.38,22.65,23.28,+0.16,0.69,813000,173,18806260,318000,267000,51000,0,0,0,447000,323000,124000,175000
20200518,00757,統一FANG+,27.10,27.32,27.10,27.25,+0.76,2.87,266000,49,7250920,0,0,0,0,0,0,233000,200000,33000,33000
20200518,00762,元大全球AI,25.79,25.87,25.79,25.83,+0.22,0.86,257000,123,6638880,0,0,0,0,0,0,189000,0,189000,189000
20200518,00763U,街口道瓊銅,16.14,16.20,16.12,16.14,-0.07,-0.43,138000,26,2232140,0,0,0,0,0,0,4000,128000,-124000,-124000
20200518,00766L,台新MSCI中國正2,8.78,8.90,8.75,8.83,+0.05,0.57,337000,40,2976830,0,0,0,0,0,0,134000,240000,-106000,-106000
20200518,00770,國泰北美科技,25.25,25.36,25.22,25.29,+0.23,0.92,148000,18,3750070,0,0,0,0,0,0,147000,0,147000,147000
