date,sid,name,open,high,low,close,amplitude,amplitude_ratio,capacity,transaction,turnover,foreign_dealers_buy,foreign_dealers_sell,foreign_dealers_total,investment_trust_buy,investment_trust_sell,investment_trust_total,dealer_buy,dealer_sell,dealer_total,institutional_investors_total
20200130,0050,元大台灣50,95.00,95.00,92.15,92.15,-5.55,-5.68,32262874,16273,3014149166,43553,17522150,-17478597,148000,0,148000,5301000,7139000,-1838000,-19168597
20200130,0051,元大中型100,34.88,34.88,33.88,33.88,-2.19,-6.07,94501,71,3243274,2000,3000,-1000,0,0,0,4000,50000,-46000,-47000
20200130,0052,富邦科技,71.45,71.45,68.90,68.95,-3.55,-4.9,251218,133,17461380,8000,4000,4000,0,0,0,105000,190000,-85000,-81000
20200130,0053,元大電子,40.79,41.07,40.00,40.00,-2.49,-5.86,69010,36,2783933,0,0,0,0,0,0,15000,24000,-9000,-9000
20200130,0054,元大台商50,24.50,24.50,23.20,23.20,-1.80,-7.2,18000,12,422960,0,0,0,0,0,0,9000,8000,1000,1000
20200130,0055,元大MSCI金融,19.33,19.33,18.61,18.61,-0.77,-3.97,216720,122,4069000,1000,0,1000,0,0,0,31000,40000,-9000,-8000
20200130,0056,元大高股息,28.50,28.50,27.50,27.70,-1.49,-5.1,124629153,51138,3463936584,85180,5000,80180,290000,0,290000,20000,105007000,-104987000,-104616820
20200130,0057,富邦摩台,60.10,60.10,58.60,58.60,-3.50,-5.64,28000,10,1649450,0,0,0,0,0,0,22000,26000,-4000,-4000
20200130,0061,元大寶滬深,17.00,17.25,16.60,16.83,-2.35,-12.25,6627911,1326,112306106,3378000,0,3378000,0,0,0,902000,132000,770000,4148000
20200130,006203,元大MSCI台灣,45.88,45.88,43.40,43.50,-2.38,-5.19,80000,66,3535450,2000,3000,-1000,0,0,0,0,64000,-64000,-65000
20200130,006204,永豐臺灣加權,58.15,58.15,56.95,56.95,-3.40,-5.63,53000,11,3025800,0,0,0,0,0,0,46000,46000,0,0
