date,sid,name,open,high,low,close,amplitude,amplitude_ratio,capacity,transaction,turnover,foreign_dealers_buy,foreign_dealers_sell,foreign_dealers_total,investment_trust_buy,investment_trust_sell,investment_trust_total,dealer_buy,dealer_sell,dealer_total,institutional_investors_total
20200605,0050,元大台灣50,87.70,88.35,87.70,88.35,+0.75,0.86,9916582,5501,873460722,236000,286375,-50375,23000,0,23000,5695000,373000,5322000,5294625
20200605,0051,元大中型100,35.90,35.95,35.79,35.89,+0.20,0.56,34300,17,1229980,0,0,0,0,0,0,32000,0,32000,32000
20200605,0052,富邦科技,66.50,67.60,66.50,67.40,+1.00,1.51,170993,60,11501977,0,0,0,0,0,0,126000,124000,2000,2000
20200605,0053,元大電子,40.45,40.75,40.41,40.75,+0.53,1.32,58000,20,2345960,0,0,0,0,0,0,53000,4000,49000,49000
20200605,0054,元大台商50,24.17,24.17,23.94,24.00,0.00,0.00,14000,12,336030,0,0,0,0,0,0,7000,9000,-2000,-2000
20200605,0055,元大MSCI金融,17.96,17.96,17.85,17.88,+0.06,0.34,22500,18,402129,0,0,0,0,0,0,3000,10000,-7000,-7000
20200605,0056,元大高股息,28.75,28.83,28.71,28.80,+0.13,0.45,25602799,9037,737114000,0,4000,-4000,0,160000,-160000,16984000,412000,16572000,16408000
20200605,0057,富邦摩台,58.25,58.25,57.95,58.20,+0.45,0.78,25000,7,1454250,0,0,0,0,0,0,23000,21000,2000,2000
20200605,0061,元大寶滬深,17.61,17.74,17.56,17.57,0.00,0.00,582000,106,10232390,7000,9000,-2000,0,0,0,457000,6000,451000,449000
20200605,006203,元大MSCI台灣,41.36,41.36,41.36,41.36,+0.41,1.0,2000,2,82720,0,0,0,0,0,0,1000,1000,0,0
20200605,006204,永豐臺灣加權,57.05,57.25,57.00,57.20,+0.35,0.62,27000,8,1543550,0,0,0,0,0,0,25000,23000,2000,2000
20200605,006205,富邦上証,29.20,29.28,29.12,29.19,-0.01,-0.03,1363955,227,39787247,29000,4000,25000,0,0,0,1061480,1166000,-104520,-79520
20200605,006206,元大上證50,30.68,30.81,30.56,30.68,+0.04,0.13,1200712,105,36825068,15000,589000,-574000,0,0,0,1135000,487000,648000,74000
20200605,006207,FH滬深,22.99,23.04,22.94,22.96,-0.04,-0.17,311050,45,7152670,5000,6000,-1000,0,0,0,268000,144000,124000,123000
20200605,006208,富邦台50,50.00,50.40,50.00,50.35,+0.38,0.76,1395865,716,70074780,0,0,0,0,0,0,1147000,317000,830000,830000
20200605,00625K,富邦上証+R,7.00,7.00,7.00,7.00,-0.02,-0.28,50000,2,350000,0,0,0,0,0,0,50000,50000,0,0
20200605,00631L,元大台灣50正2,48.31,49.05,48.28,49.05,+0.90,1.87,6244831,1725,303897901,442000,388000,54000,0,0,0,2951000,1097000,1854000,1908000
20200605,00632R,元大台灣50反1,9.79,9.79,9.70,9.70,-0.09,-0.92,116544345,11818,1135278087,293000,1090000,-797000,0,0,0,20422000,37777000,-17355000,-18152000
20200605,00633L,富邦上証正2,43.93,44.19,43.64,43.87,-0.21,-0.48,6936300,1249,304130456,447000,1429000,-982000,0,0,0,1055000,2751000,-1696000,-2678000
20200605,00634R,富邦上証反1,5.59,5.61,5.57,5.60,+0.02,0.36,459000,77,2566220,89000,0,89000,0,0,0,82000,52000,30000,119000
20200605,00635U,元大S&P黃金,24.15,24.18,24.06,24.09,+0.13,0.54,931550,310,22469488,20000,0,20000,0,0,0,440000,241000,199000,219000
20200605,00636,國泰中國A50,20.55,20.61,20.53,20.57,-0.03,-0.15,729770,241,15010275,42000,9000,33000,0,0,0,96000,417000,-321000,-288000
20200605,00636K,國泰中國A50+U,6.89,6.89,6.89,6.89,+0.02,0.29,100,1,689,0,0,0,0,0,0,100,100,0,0
20200605,00637L,元大滬深300正2,17.02,17.09,16.88,16.91,-0.12,-0.7,63037062,4287,1068844001,3089000,12040000,-8951000,0,0,0,16449000,17940000,-1491000,-10442000
20200605,00638R,元大滬深300反1,11.25,11.26,11.20,11.23,+0.03,0.27,759000,99,8521950,3000,40000,-37000,0,0,0,459000,2000,457000,420000
20200605,00639,富邦深100,11.52,11.55,11.49,11.51,-0.01,-0.09,2756445,164,31729506,725000,3000,722000,0,0,0,1870972,1186000,684972,1406972
20200605,00640L,富邦日本正2,19.31,19.53,19.21,19.46,+0.11,0.57,785239,166,15212370,0,0,0,0,0,0,572239,478000,94239,94239
20200605,00641R,富邦日本反1,13.77,13.79,13.68,13.71,-0.05,-0.36,620180,81,8519167,2000,35000,-33000,0,0,0,470000,210000,260000,227000
20200605,00642U,元大S&P石油,9.37,9.40,9.35,9.38,+0.07,0.75,15012998,4500,140733480,33000,0,33000,0,0,0,50000,260000,-210000,-177000
20200605,00643,群益深証中小,13.86,13.89,13.80,13.85,+0.03,0.22,622544,131,8615876,163000,182000,-19000,0,0,0,217000,65000,152000,133000
20200605,00643K,群益深証中小+R,,,,,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
20200605,00645,富邦日本,20.66,20.78,20.64,20.78,+0.08,0.39,86813,22,1802126,0,0,0,0,0,0,81000,60000,21000,21000
20200605,00646,元大S&P500,28.38,28.45,28.31,28.42,0.00,0.00,1073820,387,30496653,51000,17000,34000,0,0,0,229000,586000,-357000,-323000
20200605,00647L,元大S&P500正2,35.97,36.29,35.88,36.28,+0.31,0.86,817000,154,29542240,16000,61000,-45000,0,0,0,377000,256000,121000,76000
20200605,00648R,元大S&P500反1,10.52,10.55,10.47,10.47,-0.05,-0.48,1194000,264,12535950,0,0,0,0,0,0,379000,399000,-20000,-20000
20200605,00650L,FH香港正2,22.19,22.34,22.00,22.25,+0.10,0.45,1401000,224,31082840,0,0,0,0,0,0,955000,588000,367000,367000
20200605,00651R,FH香港反1,8.82,8.82,8.73,8.73,-0.06,-0.68,1167000,202,10213850,18000,40000,-22000,0,0,0,776000,221000,555000,533000
20200605,00652,富邦印度,18.54,18.61,18.38,18.53,-0.01,-0.05,850827,536,15742789,105000,51000,54000,0,0,0,169000,87000,82000,136000
20200605,00653L,富邦印度正2,18.00,18.33,17.91,18.10,+0.05,0.28,12463250,2480,225580284,960000,1381000,-421000,0,0,0,1001000,4675241,-3674241,-4095241
20200605,00654R,富邦印度反1,14.78,14.78,14.55,14.68,+0.01,0.07,142100,57,2079780,16000,1000,15000,0,0,0,41000,25100,15900,30900
20200605,00655L,國泰中國A50正2,31.95,32.20,31.80,31.94,-0.20,-0.62,2556000,544,81678190,5000,0,5000,0,0,0,990000,1482000,-492000,-487000
20200605,00656R,國泰中國A50反1,10.18,10.21,10.16,10.18,+0.03,0.3,265000,34,2699090,0,0,0,0,0,0,158000,29000,129000,129000
20200605,00657,國泰日經225,28.01,28.22,28.00,28.22,+0.21,0.75,196000,21,5497570,46000,0,46000,0,0,0,149000,183000,-34000,12000
20200605,00657K,國泰日經225+U,9.47,9.47,9.47,9.47,+0.11,1.18,100,1,947,0,0,0,0,0,0,100,100,0,0
20200605,00660,元大歐洲50,23.30,23.50,23.27,23.50,+0.19,0.82,33000,14,769590,0,0,0,0,0,0,6000,25000,-19000,-19000
20200605,00661,元大日經225,,,,,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
20200605,00662,富邦NASDAQ,37.14,37.15,37.08,37.10,-0.25,-0.67,309803,197,11498216,0,0,0,0,0,0,129000,134000,-5000,-5000
20200605,00663L,國泰臺灣加權正2,43.43,44.07,43.39,44.00,+0.79,1.83,157000,34,6881050,0,0,0,0,0,0,129000,30000,99000,99000
20200605,00664R,國泰臺灣加權反1,11.12,11.12,11.03,11.04,-0.10,-0.9,4573000,932,50620940,0,0,0,0,0,0,947000,2443000,-1496000,-1496000
